month	carrier	airport	arr_delay	weather_delay	nas_delay
6	OO	PBI	no_delay	no_delay	no_delay	OnTime
6	OO	SBP	very_long	long	very_long	Delayed
6	OO	STS	very_long	no_delay	long	Delayed
6	PT	BGR	very_long	no_delay	medium	Delayed
6	PT	CRW	very_long	long	very_long	Delayed
6	PT	HHH	very_long	very_long	medium	Delayed
6	QX	MSP	very_long	no_delay	very_long	Delayed
6	QX	RDM	very_long	short	very_long	Delayed
6	QX	RNO	very_long	medium	long	Delayed
6	UA	BDL	very_long	very_long	very_long	Delayed
6	UA	CVG	very_long	short	long	Delayed
6	UA	FAI	very_long	no_delay	very_long	Delayed
6	UA	LAS	nan	very_long	very_long	Delayed
6	UA	PHL	very_long	very_long	very_long	Delayed
6	WN	AUS	nan	very_long	very_long	Delayed
6	WN	EWR	nan	very_long	very_long	Delayed
6	WN	RSW	very_long	medium	very_long	Delayed
6	WN	SDF	very_long	very_long	very_long	Delayed
6	YV	BFL	medium	no_delay	short	OnTime
6	YV	COU	very_long	short	short	Delayed
6	YV	LFT	very_long	long	long	Delayed
5	9E	DCA	very_long	medium	very_long	Delayed
5	9E	GSP	very_long	long	short	Delayed
5	9E	JAN	no_delay	no_delay	no_delay	OnTime
5	9E	LEX	medium	no_delay	no_delay	OnTime
5	9E	MCI	very_long	very_long	very_long	Delayed
5	AA	BWI	very_long	very_long	very_long	Delayed
5	AA	CLT	nan	very_long	nan	Delayed
5	AA	LGA	nan	very_long	very_long	Delayed
5	AA	MLB	very_long	long	medium	Delayed
5	AA	PIT	very_long	very_long	very_long	Delayed
5	AA	PVD	very_long	long	very_long	Delayed
5	AA	RNO	very_long	no_delay	very_long	Delayed
5	AA	SAT	very_long	very_long	very_long	Delayed
5	AS	DCA	very_long	no_delay	very_long	Delayed
5	AS	DEN	very_long	no_delay	very_long	Delayed
5	AS	FLL	very_long	no_delay	very_long	Delayed
5	AS	LIH	very_long	no_delay	very_long	Delayed
5	AS	ONT	very_long	no_delay	very_long	Delayed
5	AX	BHM	very_long	very_long	very_long	Delayed
5	AX	CLE	very_long	very_long	long	Delayed
5	AX	JFK	very_long	medium	very_long	Delayed
5	AX	PWM	very_long	medium	long	Delayed
5	B6	BQN	very_long	very_long	long	Delayed
5	B6	PSP	no_delay	no_delay	no_delay	OnTime
5	C5	CHS	very_long	no_delay	long	Delayed
5	CP	OMA	no_delay	no_delay	no_delay	OnTime
5	CP	SFO	very_long	no_delay	very_long	Delayed
5	DL	ALB	very_long	medium	long	Delayed
5	DL	BOI	very_long	medium	medium	Delayed
5	DL	BTR	long	short	medium	OnTime
5	DL	IAH	very_long	medium	very_long	Delayed
5	DL	JAC	very_long	no_delay	long	Delayed
5	DL	LEX	very_long	long	very_long	Delayed
5	EV	ABQ	long	no_delay	short	OnTime
5	EV	FSM	very_long	no_delay	medium	Delayed
5	EV	ORD	nan	very_long	very_long	Delayed
5	EV	RIC	very_long	very_long	very_long	Delayed
5	EV	SYR	very_long	no_delay	short	Delayed
5	EV	TVC	medium	no_delay	short	OnTime
5	EV	XNA	very_long	very_long	very_long	Delayed
5	F9	BUF	very_long	medium	very_long	Delayed
5	F9	MYR	very_long	no_delay	medium	Delayed
5	F9	PSP	very_long	no_delay	no_delay	Delayed
5	G4	BMI	very_long	no_delay	medium	Delayed
5	G4	CVG	very_long	very_long	very_long	Delayed
5	G4	IND	very_long	long	very_long	Delayed
5	G4	LAX	very_long	no_delay	long	Delayed
5	G4	MDT	very_long	medium	very_long	Delayed
5	G4	MLI	very_long	medium	long	Delayed
5	G4	SCK	very_long	no_delay	long	Delayed
5	G4	SGF	very_long	no_delay	long	Delayed
5	G4	TYS	very_long	long	very_long	Delayed
5	G7	BHM	very_long	short	very_long	Delayed
5	G7	CVG	very_long	long	very_long	Delayed
5	G7	ROA	very_long	medium	very_long	Delayed
5	G7	TYS	very_long	no_delay	long	Delayed
5	MQ	FNT	very_long	long	long	Delayed
5	MQ	GRR	very_long	very_long	very_long	Delayed
5	MQ	GSO	very_long	very_long	very_long	Delayed
5	MQ	HOU	long	medium	medium	OnTime
5	MQ	ICT	no_delay	no_delay	no_delay	OnTime
5	MQ	LCH	very_long	medium	long	Delayed
5	MQ	PHL	very_long	no_delay	very_long	Delayed
5	MQ	PIT	very_long	very_long	very_long	Delayed
5	MQ	ROC	very_long	medium	very_long	Delayed
5	MQ	SGF	very_long	very_long	very_long	Delayed
5	MQ	SJT	very_long	medium	very_long	Delayed
5	NK	LBE	very_long	long	long	Delayed
5	OH	CHA	very_long	long	very_long	Delayed
5	OH	LIT	very_long	medium	medium	Delayed
5	OH	MHT	very_long	long	very_long	Delayed
5	OH	PGV	very_long	long	very_long	Delayed
5	OH	ROA	no_delay	no_delay	no_delay	OnTime
5	OH	SRQ	very_long	very_long	very_long	Delayed
5	OO	ALB	very_long	long	very_long	Delayed
5	OO	CHO	very_long	very_long	very_long	Delayed
5	OO	CVG	very_long	very_long	very_long	Delayed
5	OO	ERI	very_long	medium	medium	Delayed
5	OO	FLG	very_long	no_delay	short	Delayed
5	OO	IAD	very_long	very_long	very_long	Delayed
5	OO	MFR	very_long	medium	very_long	Delayed
5	OO	MLI	very_long	long	very_long	Delayed
5	OO	MRY	very_long	medium	very_long	Delayed
5	OO	PHX	very_long	very_long	very_long	Delayed
5	OO	SAT	very_long	medium	very_long	Delayed
5	OO	SEA	very_long	very_long	very_long	Delayed
5	OO	SGF	very_long	no_delay	long	Delayed
5	OO	STL	very_long	long	very_long	Delayed
5	OO	UIN	very_long	medium	very_long	Delayed
5	PT	ITH	very_long	long	long	Delayed
5	PT	MEM	long	no_delay	no_delay	OnTime
5	PT	PHL	nan	very_long	nan	Delayed
5	UA	ALB	very_long	long	long	Delayed
5	UA	DCA	very_long	very_long	very_long	Delayed
5	UA	HNL	very_long	long	very_long	Delayed
5	UA	KOA	very_long	no_delay	long	Delayed
5	UA	MCO	nan	very_long	very_long	Delayed
5	UA	OGG	very_long	long	very_long	Delayed
5	UA	RSW	very_long	long	very_long	Delayed
5	WN	BUF	very_long	very_long	very_long	Delayed
5	WN	HOU	nan	very_long	very_long	Delayed
5	WN	OKC	very_long	very_long	very_long	Delayed
5	WN	SAT	nan	very_long	very_long	Delayed
5	WN	SMF	nan	long	very_long	Delayed
5	YV	ABQ	very_long	very_long	very_long	Delayed
5	YV	IAD	nan	very_long	very_long	Delayed
5	YV	SYR	very_long	no_delay	no_delay	Delayed
5	YX	ABQ	very_long	no_delay	medium	Delayed
5	YX	BRO	no_delay	no_delay	no_delay	OnTime
5	YX	EWR	nan	very_long	nan	Delayed
5	YX	SAV	medium	no_delay	no_delay	OnTime
5	ZW	MKE	very_long	very_long	very_long	Delayed
5	ZW	MSN	very_long	long	long	Delayed
5	ZW	RST	very_long	medium	long	Delayed
5	ZW	TVC	very_long	medium	long	Delayed
4	AA	LAS	nan	very_long	very_long	Delayed
4	AA	LAX	nan	very_long	very_long	Delayed
4	AA	MKE	very_long	medium	long	Delayed
4	AA	MSP	very_long	long	very_long	Delayed
4	AA	PNS	very_long	medium	long	Delayed
4	AS	DAL	very_long	no_delay	very_long	Delayed
4	AS	PHX	very_long	short	very_long	Delayed
4	AX	CPR	very_long	no_delay	long	Delayed
4	AX	CVG	long	no_delay	no_delay	OnTime
4	AX	FCA	very_long	short	long	Delayed
4	AX	GSP	very_long	no_delay	long	Delayed
4	AX	HPN	very_long	no_delay	medium	Delayed
4	AX	LIT	no_delay	no_delay	no_delay	OnTime
4	B6	AUS	very_long	very_long	very_long	Delayed
4	B6	DAB	very_long	medium	very_long	Delayed
4	B6	LGA	nan	very_long	very_long	Delayed
4	B6	TPA	very_long	no_delay	very_long	Delayed
4	DL	CVG	very_long	very_long	very_long	Delayed
4	DL	JAC	very_long	long	medium	Delayed
4	DL	LEX	very_long	long	short	Delayed
4	DL	MDT	long	no_delay	no_delay	OnTime
4	DL	MIA	very_long	very_long	very_long	Delayed
4	EV	AVP	very_long	no_delay	medium	Delayed
4	EV	BTV	very_long	no_delay	short	Delayed
4	EV	CLL	very_long	no_delay	long	Delayed
4	EV	GRB	no_delay	no_delay	no_delay	OnTime
4	EV	IAH	nan	very_long	nan	Delayed
4	EV	JAC	very_long	no_delay	medium	Delayed
4	EV	MHK	very_long	no_delay	medium	Delayed
4	EV	OAJ	very_long	no_delay	medium	Delayed
4	EV	OKC	long	no_delay	long	OnTime
4	EV	TVC	long	no_delay	no_delay	OnTime
4	F9	ABQ	very_long	no_delay	long	Delayed
4	F9	SFO	very_long	no_delay	very_long	Delayed
4	G4	BIS	very_long	no_delay	very_long	Delayed
4	G4	CHA	very_long	long	short	Delayed
4	G4	COS	medium	no_delay	short	OnTime
4	G4	ROC	very_long	no_delay	short	Delayed
4	G4	SDF	very_long	short	long	Delayed
4	G7	CPR	very_long	very_long	medium	Delayed
4	G7	ELM	very_long	no_delay	medium	Delayed
4	G7	JAX	medium	no_delay	no_delay	OnTime
4	G7	MTJ	long	no_delay	medium	OnTime
4	HA	OGG	very_long	long	medium	Delayed
4	MQ	GPT	no_delay	no_delay	no_delay	OnTime
4	MQ	ILM	very_long	long	very_long	Delayed
4	MQ	MSY	no_delay	no_delay	no_delay	OnTime
4	MQ	ORD	nan	very_long	nan	Delayed
4	MQ	PVD	very_long	medium	long	Delayed
4	MQ	TXK	very_long	long	long	Delayed
4	NK	ORD	very_long	no_delay	very_long	Delayed
4	NK	PIT	very_long	no_delay	very_long	Delayed
4	NK	RIC	very_long	no_delay	very_long	Delayed
4	NK	RSW	very_long	no_delay	very_long	Delayed
4	OH	CHA	very_long	medium	very_long	Delayed
4	OH	SAV	very_long	long	very_long	Delayed
4	OO	ABE	very_long	medium	long	Delayed
4	OO	BLI	long	no_delay	medium	OnTime
4	OO	CLE	very_long	short	very_long	Delayed
4	OO	CPR	long	no_delay	medium	OnTime
4	OO	GRB	very_long	long	very_long	Delayed
4	OO	MDT	very_long	short	very_long	Delayed
4	OO	RDM	very_long	medium	very_long	Delayed
4	OO	RST	very_long	long	very_long	Delayed
4	OO	SAN	very_long	no_delay	very_long	Delayed
4	OO	SHD	very_long	short	long	Delayed
4	OO	SJC	very_long	no_delay	very_long	Delayed
4	PT	ORF	very_long	no_delay	long	Delayed
4	PT	RDU	medium	no_delay	medium	OnTime
4	QX	ALW	very_long	no_delay	long	Delayed
4	QX	BLI	very_long	no_delay	very_long	Delayed
4	QX	BZN	very_long	no_delay	medium	Delayed
4	QX	FAT	long	no_delay	short	OnTime
4	QX	SAN	very_long	medium	very_long	Delayed
4	UA	MYR	very_long	long	very_long	Delayed
4	UA	OMA	very_long	medium	long	Delayed
4	UA	PHL	very_long	long	very_long	Delayed
4	WN	DCA	nan	very_long	very_long	Delayed
4	WN	GEG	very_long	medium	very_long	Delayed
4	YV	DCA	very_long	medium	medium	Delayed
4	YV	DFW	nan	very_long	very_long	Delayed
4	YV	MOB	very_long	long	very_long	Delayed
4	YV	MRY	very_long	no_delay	long	Delayed
4	YV	PIT	very_long	no_delay	long	Delayed
4	YV	SMF	no_delay	no_delay	no_delay	OnTime
4	YX	BDL	very_long	no_delay	long	Delayed
4	YX	PBI	long	no_delay	long	OnTime
4	YX	SLC	no_delay	no_delay	no_delay	OnTime
4	YX	TLH	very_long	no_delay	medium	Delayed
4	ZW	CHA	very_long	medium	medium	Delayed
4	ZW	ERI	very_long	short	long	Delayed
4	ZW	HSV	no_delay	no_delay	no_delay	OnTime
4	9E	CWA	very_long	very_long	long	Delayed
4	9E	GSO	very_long	no_delay	very_long	Delayed
4	AA	BOS	nan	very_long	very_long	Delayed
4	AA	BUF	very_long	no_delay	long	Delayed
4	AA	GSP	very_long	no_delay	short	Delayed
4	AA	HNL	very_long	no_delay	very_long	Delayed
3	9E	BTR	no_delay	no_delay	no_delay	OnTime
3	9E	BWI	very_long	very_long	very_long	Delayed
3	9E	CWA	very_long	long	long	Delayed
3	9E	GRR	very_long	no_delay	long	Delayed
3	9E	PHL	very_long	short	very_long	Delayed
3	9E	SAT	long	no_delay	medium	OnTime
3	AA	BWI	very_long	long	very_long	Delayed
3	AA	CLT	nan	very_long	very_long	Delayed
3	AA	DCA	nan	very_long	very_long	Delayed
3	AA	EWR	very_long	medium	very_long	Delayed
3	AA	LAX	nan	very_long	very_long	Delayed
3	AA	MEM	very_long	short	medium	Delayed
3	AA	VPS	very_long	no_delay	no_delay	Delayed
3	AS	SNA	very_long	no_delay	very_long	Delayed
3	AX	ALB	very_long	no_delay	long	Delayed
3	AX	GRR	very_long	short	medium	Delayed
3	AX	MDT	long	no_delay	no_delay	OnTime
3	AX	MSO	very_long	very_long	long	Delayed
3	AX	TUL	no_delay	no_delay	no_delay	OnTime
3	AX	XNA	no_delay	no_delay	no_delay	OnTime
3	B6	OAK	very_long	long	very_long	Delayed
3	B6	SRQ	very_long	no_delay	long	Delayed
3	B6	TPA	very_long	long	very_long	Delayed
3	C5	DAY	no_delay	no_delay	no_delay	OnTime
3	CP	IAH	very_long	very_long	medium	Delayed
3	CP	SNA	very_long	long	very_long	Delayed
3	DL	FAR	very_long	no_delay	medium	Delayed
3	DL	MIA	very_long	very_long	very_long	Delayed
3	EV	CHS	no_delay	no_delay	no_delay	OnTime
3	EV	ORD	very_long	very_long	very_long	Delayed
3	F9	RDU	very_long	no_delay	no_delay	Delayed
3	G4	AUS	very_long	no_delay	medium	Delayed
3	G4	PSC	long	no_delay	medium	OnTime
3	G7	MIA	no_delay	no_delay	no_delay	OnTime
3	G7	ROA	long	no_delay	short	OnTime
3	HA	LAS	very_long	no_delay	no_delay	Delayed
3	HA	PPG	medium	no_delay	no_delay	OnTime
3	HA	SJC	very_long	no_delay	no_delay	Delayed
3	MQ	CMI	very_long	medium	long	Delayed
3	MQ	GGG	very_long	short	medium	Delayed
3	MQ	LGA	nan	very_long	very_long	Delayed
3	MQ	LSE	very_long	long	medium	Delayed
3	MQ	MIA	very_long	medium	very_long	Delayed
3	MQ	MLU	no_delay	no_delay	no_delay	OnTime
3	MQ	SPS	very_long	medium	short	Delayed
3	MQ	TLH	very_long	medium	long	Delayed
3	NK	PIT	very_long	no_delay	very_long	Delayed
3	OH	CAK	very_long	very_long	very_long	Delayed
3	OH	CID	very_long	no_delay	medium	Delayed
3	OH	JFK	very_long	no_delay	very_long	Delayed
3	OH	MSY	very_long	no_delay	long	Delayed
3	OH	OMA	very_long	medium	very_long	Delayed
3	OH	TUL	long	medium	medium	OnTime
3	OO	AGS	very_long	long	long	Delayed
3	OO	ASE	nan	very_long	very_long	Delayed
3	OO	AZO	very_long	long	very_long	Delayed
3	OO	DTW	nan	very_long	very_long	Delayed
3	OO	GRB	very_long	no_delay	very_long	Delayed
3	OO	OKC	very_long	long	very_long	Delayed
3	OO	PVD	very_long	no_delay	long	Delayed
3	OO	SRQ	medium	no_delay	short	OnTime
3	OO	SYR	very_long	no_delay	long	Delayed
3	PT	ERI	long	no_delay	medium	OnTime
3	PT	HHH	very_long	medium	very_long	Delayed
3	PT	PVD	medium	no_delay	no_delay	OnTime
3	QX	GTF	very_long	no_delay	long	Delayed
3	QX	PSC	very_long	no_delay	very_long	Delayed
3	QX	YKM	very_long	short	medium	Delayed
3	UA	BUF	very_long	no_delay	medium	Delayed
3	UA	KOA	very_long	medium	very_long	Delayed
3	UA	RIC	long	medium	short	OnTime
3	UA	SAT	very_long	very_long	very_long	Delayed
3	UA	TPA	very_long	very_long	very_long	Delayed
3	WN	ORF	very_long	very_long	very_long	Delayed
3	WN	SFO	nan	very_long	nan	Delayed
3	YV	BRO	very_long	medium	long	Delayed
3	YV	BTV	long	no_delay	long	OnTime
3	YV	MCI	very_long	medium	no_delay	Delayed
3	ZW	CHO	very_long	medium	long	Delayed
3	ZW	ORD	nan	very_long	very_long	Delayed
3	ZW	PIA	very_long	short	medium	Delayed
2	9E	CWA	very_long	very_long	very_long	Delayed
2	9E	DCA	very_long	long	very_long	Delayed
2	9E	HPN	very_long	very_long	very_long	Delayed
2	AS	ANC	very_long	very_long	very_long	Delayed
2	AS	BWI	long	no_delay	medium	OnTime
2	AS	KOA	very_long	short	long	Delayed
2	AS	LAX	very_long	long	very_long	Delayed
2	AS	ORD	very_long	medium	very_long	Delayed
2	AS	SAN	very_long	short	very_long	Delayed
2	AX	GJT	very_long	short	very_long	Delayed
2	B6	AUS	very_long	no_delay	very_long	Delayed
2	B6	CHS	very_long	no_delay	long	Delayed
2	C5	EWR	nan	very_long	nan	Delayed
2	CP	EUG	very_long	very_long	very_long	Delayed
2	CP	FAT	very_long	medium	medium	Delayed
2	CP	SAN	very_long	very_long	medium	Delayed
2	CP	SMF	very_long	medium	very_long	Delayed
2	DL	CID	medium	no_delay	medium	OnTime
2	DL	KOA	very_long	short	no_delay	Delayed
2	DL	LFT	long	short	no_delay	OnTime
2	DL	MCI	very_long	very_long	very_long	Delayed
2	DL	MDW	very_long	very_long	long	Delayed
2	DL	ORD	very_long	very_long	very_long	Delayed
2	DL	RDU	very_long	long	very_long	Delayed
2	EV	BDL	long	no_delay	medium	OnTime
2	EV	BOS	very_long	no_delay	long	Delayed
2	EV	FSM	very_long	no_delay	long	Delayed
2	EV	LIT	very_long	long	very_long	Delayed
2	EV	TVC	very_long	no_delay	medium	Delayed
2	F9	CMH	very_long	no_delay	long	Delayed
2	F9	DFW	very_long	medium	very_long	Delayed
2	F9	IAH	very_long	short	very_long	Delayed
2	G4	BGR	long	no_delay	medium	OnTime
2	G4	CVG	very_long	medium	very_long	Delayed
2	G4	DEN	very_long	short	long	Delayed
2	G4	IDA	medium	no_delay	short	OnTime
2	G4	LAS	nan	very_long	very_long	Delayed
2	G4	MDT	very_long	no_delay	short	Delayed
2	G4	ROA	medium	no_delay	no_delay	OnTime
2	G7	BUF	very_long	no_delay	long	Delayed
2	G7	CLT	very_long	short	long	Delayed
2	G7	EGE	very_long	medium	short	Delayed
2	G7	ELM	very_long	no_delay	very_long	Delayed
2	G7	MCO	very_long	no_delay	short	Delayed
2	HA	KOA	very_long	long	medium	Delayed
2	MQ	ABQ	very_long	long	very_long	Delayed
2	MQ	ALB	very_long	long	long	Delayed
2	MQ	CHO	very_long	medium	very_long	Delayed
2	MQ	FSD	very_long	very_long	very_long	Delayed
2	MQ	GJT	very_long	long	long	Delayed
2	MQ	GRK	very_long	long	long	Delayed
2	MQ	SDF	very_long	long	very_long	Delayed
2	MQ	SYR	very_long	medium	medium	Delayed
2	NK	BWI	very_long	medium	very_long	Delayed
2	NK	CMH	very_long	no_delay	short	Delayed
2	NK	OAK	very_long	no_delay	very_long	Delayed
2	NK	PBG	very_long	no_delay	short	Delayed
2	OH	ALB	very_long	medium	long	Delayed
2	OH	GSO	very_long	very_long	very_long	Delayed
2	OH	ILM	very_long	very_long	long	Delayed
2	OH	MCI	very_long	no_delay	medium	Delayed
2	OH	ORF	very_long	medium	very_long	Delayed
2	OH	SRQ	very_long	long	very_long	Delayed
2	OH	TOL	very_long	long	long	Delayed
2	OO	ABQ	very_long	medium	very_long	Delayed
2	OO	BZN	very_long	very_long	very_long	Delayed
2	OO	DCA	very_long	very_long	very_long	Delayed
2	OO	GSO	very_long	medium	very_long	Delayed
2	OO	HDN	very_long	long	very_long	Delayed
2	OO	MMH	very_long	very_long	medium	Delayed
2	OO	PIA	very_long	medium	very_long	Delayed
2	OO	ROW	very_long	no_delay	medium	Delayed
2	OO	SHV	very_long	medium	very_long	Delayed
2	PT	BTV	very_long	no_delay	long	Delayed
2	QX	SEA	nan	very_long	very_long	Delayed
2	UA	CID	very_long	medium	medium	Delayed
2	UA	LAS	very_long	very_long	very_long	Delayed
2	UA	OGG	very_long	no_delay	very_long	Delayed
2	VX	MCO	very_long	no_delay	long	Delayed
2	WN	CLE	very_long	medium	very_long	Delayed
2	YV	BMI	very_long	long	long	Delayed
2	YV	BTR	long	medium	no_delay	OnTime
2	YV	CMH	long	no_delay	medium	OnTime
2	YV	GRK	very_long	no_delay	long	Delayed
2	YV	PSP	very_long	no_delay	very_long	Delayed
2	YV	TUL	very_long	very_long	long	Delayed
2	YX	PBI	very_long	no_delay	long	Delayed
2	YX	SLC	very_long	no_delay	long	Delayed
2	ZW	ICT	very_long	no_delay	medium	Delayed
2	ZW	MCI	long	no_delay	medium	OnTime
2	ZW	ORD	nan	very_long	nan	Delayed
1	9E	ATL	nan	very_long	very_long	Delayed
1	9E	ATW	very_long	very_long	long	Delayed
1	9E	BGR	very_long	no_delay	very_long	Delayed
1	9E	FSM	very_long	medium	no_delay	Delayed
1	9E	GNV	very_long	short	long	Delayed
1	9E	MSP	nan	very_long	very_long	Delayed
1	9E	MSY	very_long	no_delay	very_long	Delayed
1	9E	TRI	very_long	very_long	long	Delayed
1	AA	BNA	very_long	long	very_long	Delayed
1	AA	BUF	very_long	short	long	Delayed
1	AA	DTW	very_long	long	very_long	Delayed
1	AA	ICT	very_long	no_delay	medium	Delayed
1	AS	ADK	no_delay	no_delay	no_delay	OnTime
1	AS	BOS	very_long	no_delay	very_long	Delayed
1	AS	OAK	very_long	no_delay	long	Delayed
1	AX	BDL	very_long	short	long	Delayed
1	AX	BTV	no_delay	no_delay	no_delay	OnTime
1	AX	DEN	nan	very_long	very_long	Delayed
1	AX	ELP	very_long	no_delay	short	Delayed
1	AX	FSD	very_long	long	long	Delayed
1	AX	GJT	very_long	no_delay	long	Delayed
1	AX	GRR	very_long	very_long	very_long	Delayed
1	AX	MEM	very_long	no_delay	medium	Delayed
1	AX	SDF	very_long	medium	very_long	Delayed
1	B6	PDX	very_long	long	medium	Delayed
1	B6	SAV	very_long	very_long	very_long	Delayed
1	C5	BDL	very_long	medium	medium	Delayed
1	DL	BHM	very_long	very_long	very_long	Delayed
1	DL	BOI	very_long	medium	long	Delayed
1	DL	BTR	very_long	very_long	medium	Delayed
1	DL	IND	very_long	very_long	very_long	Delayed
1	DL	MYR	very_long	very_long	long	Delayed
1	DL	RIC	very_long	very_long	long	Delayed
1	DL	ROC	very_long	long	long	Delayed
1	EV	ALB	very_long	no_delay	very_long	Delayed
1	EV	GRR	very_long	medium	very_long	Delayed
1	EV	JAN	very_long	very_long	long	Delayed
1	F9	MSP	very_long	short	very_long	Delayed
1	F9	SLC	very_long	no_delay	long	Delayed
1	G4	ATW	medium	no_delay	no_delay	OnTime
1	G4	CVG	very_long	short	very_long	Delayed
1	G4	DAY	long	short	medium	OnTime
1	G4	DSM	very_long	no_delay	very_long	Delayed
1	G4	GSP	very_long	no_delay	long	Delayed
1	G4	LCK	very_long	no_delay	long	Delayed
1	G4	MTJ	long	no_delay	short	OnTime
1	G7	DAY	very_long	no_delay	medium	Delayed
1	G7	MDW	very_long	very_long	very_long	Delayed
1	G7	TUL	very_long	no_delay	medium	Delayed
1	HA	HNL	nan	very_long	very_long	Delayed
1	MQ	CLT	very_long	medium	very_long	Delayed
1	MQ	GCK	very_long	no_delay	medium	Delayed
1	MQ	HOU	medium	medium	short	OnTime
1	MQ	RDU	very_long	medium	long	Delayed
1	MQ	SJT	very_long	medium	very_long	Delayed
1	NK	DFW	very_long	short	very_long	Delayed
1	NK	IAG	very_long	no_delay	medium	Delayed
1	NK	PBG	long	no_delay	long	OnTime
1	OH	BTR	very_long	medium	medium	Delayed
1	OH	CHO	very_long	long	very_long	Delayed
1	OH	DCA	nan	very_long	very_long	Delayed
1	OH	OMA	very_long	short	medium	Delayed
1	OH	ORD	very_long	medium	very_long	Delayed
1	OH	PIA	very_long	medium	long	Delayed
1	OO	BRO	very_long	no_delay	no_delay	Delayed
1	OO	CHS	very_long	medium	very_long	Delayed
1	OO	CID	very_long	very_long	very_long	Delayed
1	OO	GEG	very_long	very_long	very_long	Delayed
1	OO	GJT	very_long	no_delay	long	Delayed
1	OO	IAH	nan	very_long	very_long	Delayed
1	OO	LAX	nan	very_long	very_long	Delayed
1	OO	LGB	very_long	very_long	very_long	Delayed
1	OO	MDT	very_long	very_long	very_long	Delayed
1	OO	OMA	very_long	very_long	very_long	Delayed
1	OO	PDX	very_long	no_delay	very_long	Delayed
1	PT	IPT	very_long	no_delay	long	Delayed
1	PT	SYR	very_long	no_delay	very_long	Delayed
1	QX	FAI	very_long	long	long	Delayed
1	QX	MFR	very_long	very_long	very_long	Delayed
1	QX	SUN	long	medium	no_delay	OnTime
1	UA	CLE	very_long	long	very_long	Delayed
1	UA	DFW	very_long	very_long	very_long	Delayed
1	UA	JAX	very_long	medium	no_delay	Delayed
1	VX	BWI	no_delay	no_delay	no_delay	OnTime
1	VX	SEA	very_long	no_delay	very_long	Delayed
1	WN	DCA	nan	long	very_long	Delayed
1	WN	DEN	nan	very_long	very_long	Delayed
1	WN	LGB	very_long	no_delay	medium	Delayed
1	WN	MAF	very_long	medium	long	Delayed
1	WN	MDW	nan	very_long	very_long	Delayed
1	YV	CAE	very_long	no_delay	no_delay	Delayed
1	YV	ILM	no_delay	no_delay	no_delay	OnTime
1	YV	PVD	no_delay	no_delay	no_delay	OnTime
1	YX	LFT	medium	no_delay	medium	OnTime
1	ZW	RST	very_long	long	very_long	Delayed
1	ZW	XNA	very_long	short	medium	Delayed
12	AA	ONT	very_long	very_long	very_long	Delayed
12	AA	RSW	very_long	very_long	very_long	Delayed
12	AA	SAN	very_long	very_long	very_long	Delayed
12	AA	STL	very_long	very_long	very_long	Delayed
12	AS	KOA	very_long	very_long	very_long	Delayed
12	AS	PDX	nan	very_long	very_long	Delayed
12	AS	PSP	very_long	short	very_long	Delayed
12	AS	SAT	long	no_delay	medium	OnTime
